fips,total_workers,outdoor_workers,percentage
55073,351650,27178,0.07728707521683492
55075,89920,4029,0.04480649466192171
55077,19375,648,0.03344516129032258
55078,9784,20,0.002044153720359771
55079,2346646,135656,0.05780846365408332
55081,103817,6572,0.0633036978529528
55083,43847,2368,0.05400597532328324
55085,79951,5690,0.07116859076184162
55087,531288,47437,0.0892867898390327
55089,205753,7883,0.03831292860857436
55091,11268,1994,0.1769613063542776
55093,51654,3854,0.07461184032214349
55095,78407,6184,0.07887050901067506
55097,165031,6507,0.03942895577194588
55099,25740,1482,0.05757575757575758
55101,368113,21119,0.057370970327046314
55103,28544,1138,0.0398682735426009
55105,330061,20861,0.0632034684497714
55107,24405,703,0.02880557262855972
55109,170364,11120,0.06527200582282641
55111,175397,10545,0.06012075463092299
55113,34178,2429,0.07106910878342794
55115,61747,6257,0.10133285827651546
55117,298991,15306,0.051192176353134375
55119,40226,1573,0.039104062049420775
55121,65806,3415,0.051894963985046956
55123,43231,2829,0.06543915246004024
55125,39745,3475,0.08743238143162661
55127,207991,10487,0.05042045088489406
55129,28360,1510,0.05324400564174894
55131,281293,20636,0.07336122832775789
55133,1204029,111248,0.09239644560056277
55135,94794,6990,0.07373884423064751
55137,30246,3590,0.1186933809429346
55139,458923,30667,0.06682384626614922
55141,187026,12436,0.06649342872114038
55999,349684,7972,0.022797725946854874
56001,79172,5316,0.06714495023493154
56003,20446,4981,0.2436173334637582
56005,120371,39726,0.3300296583064027
56007,34246,3679,0.10742860480056064
56009,31485,10715,0.34032078767667145
56011,12438,3161,0.2541405370638366
56013,75293,8871,0.11781971763643366
56015,20657,1952,0.09449581255748657
56017,9458,693,0.07327130471558468
56019,15994,2549,0.1593722645992247
56021,231346,24175,0.10449716009786207
56023,33109,8706,0.26294965115225466
56025,189062,29930,0.15830785668193503
56027,4303,319,0.0741343248896119
56029,67895,9279,0.13666691214375137
56031,17319,2002,0.11559558865985334
56033,67289,8945,0.13293406054481416
56035,19077,6134,0.3215390260523143
56037,104827,24911,0.23763915785055376
56039,105114,12233,0.11637840820442567
56041,40321,5684,0.14096872597405818
56043,17664,2457,0.13909646739130435
56045,11526,1347,0.11686621551275378
56999,19806,3367,0.16999899020498838
72001,8392,1170,0.1394184938036225
72003,21780,2068,0.09494949494949495
72005,89921,11407,0.12685579564284205
72007,8390,853,0.10166865315852205
72009,28795,3195,0.11095676332696648
72011,25881,469,0.018121401800548664
72013,103524,10683,0.10319346238553379
72015,11915,202,0.016953420058749474
72017,50966,522,0.010242122199113135
72019,14713,1518,0.10317406375314347
72021,262499,21532,0.08202697915039676
72023,29479,1328,0.04504901794497778
72025,221557,12607,0.05690183564500332
72027,18689,2241,0.11991010754989566
72029,25249,273,0.010812309398392015
72031,224023,11489,0.05128491270985568
72033,51872,2472,0.04765576804441703
72035,47212,982,0.020799796661865627
72037,6496,187,0.02878694581280788
72039,7955,659,0.08284098051539912
72041,29272,956,0.03265919650177644
72043,16954,1851,0.10917777515630529
72045,8260,712,0.08619854721549637
72047,18391,1218,0.06622804632700778
72049,2101,69,0.03284150404569253
72051,46389,3577,0.07710879734419798
72053,46415,3140,0.06765054400517075
72054,5248,430,0.0819359756097561
72055,13113,1063,0.08106459238923205
72057,49269,7049,0.1430717083764639
72059,11473,1829,0.1594177634446091
72061,258994,14618,0.05644146196436983
72063,36119,1368,0.03787480273540242
72065,43829,2941,0.0671016906614342
72067,13262,801,0.060398129995475794
72069,76724,5264,0.06860956154527918
72071,31449,2699,0.085821488759579
72073,13931,1546,0.11097552221663914
72075,31876,2192,0.06876647007152717
72077,37467,1750,0.046707769503830036
72079,16189,1752,0.10822163197232688
72081,20061,3915,0.19515477792732167
72083,5518,282,0.05110547299746285
72085,34677,2857,0.0823889033076679
72087,8306,72,0.008668432458463762
72089,9741,991,0.10173493481162098
72091,68319,2739,0.04009133623150222
72093,6496,486,0.07481527093596059
72095,6264,2369,0.37819284802043424
72097,144841,11834,0.08170338509123798
72099,22828,2276,0.09970212020325915
72101,11288,751,0.06653082919914954
72103,10632,2227,0.2094620015048909
72105,16667,3242,0.19451610967780644
72107,14988,1416,0.0944755804643715
72109,7442,376,0.05052405267401236
72111,12306,1098,0.08922476840565578
72113,225554,24842,0.11013770538318983
72115,10883,1043,0.09583754479463383
72117,9747,422,0.04329537293526213
72119,25088,1549,0.06174266581632653
72121,16204,411,0.025364107627746234
72123,17205,2006,0.11659401336820692
72125,38358,1130,0.029459304447572866
72127,1193915,97721,0.08184921037092255
72129,19669,1257,0.06390767197112207
72131,26464,3635,0.13735640870616686
72133,30563,5433,0.17776396296175115
72135,18234,2013,0.11039815728858177
72137,64562,6025,0.0933211486633004
72139,50231,3642,0.07250502677629353
72141,17840,3665,0.2054372197309417
72143,20939,863,0.04121495773437127
72145,39182,1770,0.04517380429789189
72147,6713,435,0.06479964248473112
72149,16671,733,0.04396856817227521
72151,13046,505,0.03870918289130768
72153,30152,2660,0.08821968691960733
72999,10585,170,0.01606046291922532
78010,78789,13249,0.1681579915978119
78020,7977,555,0.06957502820609252
78030,91600,8354,0.09120087336244541
